n_hit,uid,aHIVdeath,aHIVslowrecov,aHIVtreatinit,alphaH,alphaHmul2010,atheta,chi,epsilonH,epsilonHmul2010,eta,j1A0,j2A0,j3A0,j4A0,kappa,lambdaH,muDc,muH1,muH2,muK,multiplier,omegaS0,pEhigh,phiH,phiHmul2010,pR,pT,rho,sageA15,sigma,smul,theta,zeta
38,0697f57c54c8925c3acd05f749fd0743,2.423117761,1.484179792,1.484755877,0.382279114,1.363818499,19.64068109,0.204339028,0.579259329,0.40568916,0.515683359,0.540059885,0.50660845,0.479587429,0.598951721,0.166539559,0.815908885,0.101623581,0.002170917,0.031037416,0.017109427,1.13270497,0.04529798,0.324387976,3.427040642,3.299847286,0.707086786,0.001385484,0.005260998,0.917282373,0.000314196,0.725991739,0.085967968,0.382782078
38,26c2497696afc48245612a25d8426075,2.413061437,1.490257172,1.486068766,0.380612046,1.371051857,19.53246122,0.203955341,0.573276691,0.410109031,0.518993953,0.536578351,0.503583053,0.478356248,0.596737889,0.16720374,0.823533153,0.102089441,0.002145008,0.031842955,0.0170466,1.135463543,0.045214052,0.325114236,3.445479667,3.299549756,0.707870785,0.001373035,0.005302396,0.915051435,0.000318091,0.731942172,0.085926791,0.376878696
38,3eeae1a4757b94e4737ec3813562a97d,2.42742215,1.495509986,1.496193223,0.37744429,1.37015143,19.46753686,0.204454659,0.568593583,0.415454682,0.520057109,0.536244493,0.506062292,0.481543463,0.597772916,0.166437376,0.824211314,0.102157871,0.002112877,0.03162027,0.017130302,1.138086485,0.045206329,0.322768309,3.433494264,3.310385973,0.708071103,0.001347317,0.005292982,0.911503934,0.000315544,0.727415634,0.085844981,0.365805264
38,c2959e75495b61a6eecdbbe98415e38c,2.417241202,1.493966107,1.509832557,0.375126151,1.36168266,19.56739099,0.204128128,0.570232519,0.421803603,0.521068816,0.536694774,0.503706188,0.482041462,0.600999357,0.165634394,0.828516571,0.102860602,0.002098261,0.031038586,0.017130618,1.138010468,0.045215755,0.325231596,3.425395596,3.309243155,0.708651935,0.001369575,0.005344602,0.908042141,0.000315675,0.729282901,0.085965451,0.362812258
38,54c02b97f9376d00a2368d6f760e2d45,4.52592068,0.84943803,1.602989786,0.961538544,1.042045771,25.26704767,0.181153902,0.301447978,0.55452387,0.620044948,0.536615656,0.474256392,0.544335943,0.475117289,0.145049142,0.934020311,0.115793161,0.001144699,0.116376833,0.018505031,1.119530115,0.032353927,0.419488948,2.950529655,4.09111972,0.731339029,0.00150185,0.003944712,0.618338315,0.000714405,0.842658306,0.093947772,0.419414932
38,a3046f985ac9032fa1fb74777cccfb78,4.521632772,0.855310363,1.600696028,0.966631432,1.033619427,25.15547052,0.180849411,0.304437657,0.550936411,0.619404425,0.535772486,0.472431207,0.542589992,0.47139892,0.144543282,0.934574363,0.1154001,0.001118406,0.115352465,0.018452449,1.117375609,0.032303326,0.417136506,2.953493418,4.097827969,0.731036303,0.001507425,0.003913616,0.615615204,0.000717656,0.842121045,0.094065207,0.42621292
38,344cc34fb619a69d437cb7baf51a313e,4.505861847,0.857229104,1.595014665,0.955391631,1.041689633,25.05655369,0.180718099,0.293722284,0.558160714,0.61986551,0.538016367,0.470297287,0.545245682,0.469702393,0.144479866,0.935083424,0.116049991,0.001080876,0.11404431,0.018509386,1.122903912,0.032306804,0.415614464,2.943126666,4.11375291,0.730391877,0.001504036,0.003745266,0.618879333,0.000715472,0.840458202,0.093988232,0.423870074
38,632c16b10efa9e18f6bd0a8b28d5bb7d,4.495789792,0.849850822,1.604939133,0.965491265,1.053137987,25.08536641,0.180499845,0.291744329,0.55169058,0.620878071,0.540807022,0.473166612,0.543330412,0.470184066,0.144891482,0.927574389,0.116481975,0.001086734,0.113744242,0.018486062,1.11725073,0.032371373,0.413520989,2.931199734,4.109138901,0.729473278,0.001514589,0.003813983,0.618547842,0.000719335,0.843572176,0.09406906,0.417917194
38,a39e5e746152a15bcacbc61c2a5818eb,4.490702917,0.852591858,1.604437978,0.971152273,1.054778564,25.09237971,0.180644013,0.301940002,0.548837778,0.624624895,0.541456429,0.475215752,0.543218996,0.473674271,0.145130891,0.926722809,0.115846232,0.001057639,0.112883962,0.018465434,1.121141776,0.032316709,0.413182591,2.922769521,4.096395517,0.72923165,0.001517199,0.003927671,0.62002543,0.000721885,0.84264864,0.094180204,0.414773438
38,831faa13debc04ce3014a7e87bb65888,4.505842231,0.85040396,1.612343243,0.981635628,1.049058429,25.1025576,0.180911834,0.308578024,0.538674796,0.625343602,0.540662504,0.478216037,0.539525634,0.471820615,0.145195185,0.929436861,0.116330542,0.001031901,0.111660228,0.018517059,1.11738908,0.032254783,0.414119381,2.935856747,4.115013741,0.729203818,0.001513028,0.004020908,0.619847111,0.000719854,0.837106711,0.094326642,0.413516443
38,48f7389d19d55f84f124e24453a8517f,4.5005,0.84767116,1.599695871,0.98327262,1.043596344,25.03066917,0.18144898,0.309008949,0.527680671,0.627794086,0.544176634,0.475865149,0.541422845,0.4706188,0.145981552,0.922924223,0.116098906,0.001062243,0.110655071,0.018476461,1.113848434,0.032318137,0.412255869,2.947862493,4.105484694,0.729632808,0.001514289,0.003970776,0.618586386,0.000720921,0.837852573,0.094337077,0.40161498
38,7ce54bfc8abd12b16ac076e09ec5abfc,4.507645586,0.854524884,1.60461059,0.981481013,1.049233192,25.11909919,0.181906259,0.319348326,0.518873195,0.624242902,0.547435592,0.478668897,0.542476868,0.469557518,0.145853546,0.920249088,0.115823403,0.001090965,0.109911182,0.01848368,1.113425866,0.032241662,0.410142166,2.941080049,4.110545365,0.729469248,0.001495971,0.003983294,0.615531495,0.000717155,0.841606308,0.094453727,0.406325171
38,6fb74676f9f43bd94c1606e7cc585737,4.517237096,0.852539843,1.59774503,0.981937472,1.051116256,25.23747652,0.182030314,0.3213302,0.519531228,0.62059151,0.544190345,0.477888256,0.540374821,0.470140641,0.145726014,0.918271787,0.116455946,0.001050202,0.110580323,0.018514447,1.107799436,0.032184478,0.411272755,2.938467709,4.095015998,0.729370896,0.001488906,0.003946437,0.619141737,0.000714758,0.841482604,0.094506942,0.406685604
38,2e91b495db5a7af552a096c43466cdac,4.511721247,0.845461844,1.593988975,0.992532425,1.042492279,25.32384439,0.181469605,0.320977632,0.51302553,0.617286975,0.54029035,0.480647717,0.543781087,0.468665199,0.146222222,0.911256092,0.116968262,0.001096373,0.11132105,0.018593195,1.112849893,0.032195497,0.413652655,2.933242859,4.103282302,0.728759675,0.00150181,0.003770227,0.619046012,0.00071563,0.840026711,0.094445615,0.400526326
38,392bba0860e993228f65697236d55d95,4.525432763,0.850464978,1.591073006,1.001925793,1.033779774,25.38655079,0.181564607,0.323463402,0.520225339,0.621270508,0.543846565,0.47730167,0.547058085,0.470224795,0.146837288,0.909318823,0.116863731,0.001084348,0.111135729,0.018543559,1.118462999,0.032197508,0.415534818,2.928734555,4.09649007,0.728211538,0.001513059,0.003750912,0.621198777,0.000717472,0.834142354,0.094512911,0.395120787
38,8be175556d89f4979b06f63a0ebf16f5,4.539170069,0.846767568,1.599195098,1.005201689,1.037876769,25.30696179,0.181348629,0.316547408,0.515020946,0.619856156,0.545747568,0.476083789,0.55052961,0.4739409,0.146671646,0.918570159,0.117552359,0.001121777,0.111677966,0.018556261,1.111159522,0.032116525,0.413931418,2.947094704,4.087036236,0.72887849,0.001494573,0.003984202,0.618065969,0.000714449,0.830230999,0.094627071,0.391684876
38,45d3a2f68f675d2f9a7534b1d817572b,4.534182399,0.849833716,1.612948307,0.99750893,1.044036609,25.41486124,0.180884661,0.316891246,0.505224797,0.619251155,0.545234007,0.47528437,0.553729065,0.477932117,0.147545205,0.913309363,0.11751414,0.001160415,0.112257036,0.018614303,1.106900898,0.032184757,0.417259072,2.959489412,4.091283765,0.728649837,0.001469795,0.004078194,0.618344527,0.000713339,0.829126738,0.09474396,0.381268653
38,2fe310b0eefffeec0030b2cb21779220,4.546335267,0.855273159,1.612633426,1.005966676,1.048837536,25.51379418,0.181065993,0.328420274,0.496886555,0.623162292,0.545841075,0.474248488,0.553122154,0.478919468,0.146753933,0.907660378,0.117266359,0.001113091,0.11315196,0.018692456,1.104838913,0.032175525,0.417693428,2.958089718,4.103923344,0.72801844,0.001472101,0.003965583,0.618982711,0.000714895,0.827642377,0.094665537,0.389497692
38,e4776acbf53c6c095d5e7245e041cd37,4.545914867,0.860440144,1.616312996,1.001193711,1.058535965,25.40999081,0.180981493,0.331698325,0.500392866,0.626593904,0.54215521,0.476952094,0.552258938,0.475942843,0.145927667,0.90486521,0.116995766,0.001127987,0.113524047,0.018667057,1.1019407,0.032098033,0.416598598,2.945508387,4.090234933,0.72798918,0.001489066,0.004243938,0.618079965,0.000716431,0.831162796,0.094546035,0.381208043
38,2b628754f492f4593ee466f298f08e6f,4.532093165,0.863548489,1.604070574,0.990358123,1.050210955,25.49727979,0.180679455,0.325548269,0.511832479,0.623666286,0.544202564,0.478406893,0.550579563,0.479715882,0.145645135,0.91245338,0.117488409,0.001137154,0.114834834,0.018585659,1.094955648,0.032064569,0.420050207,2.951969735,4.081002615,0.728692814,0.001486752,0.004069103,0.6156366,0.000719459,0.831603452,0.094558724,0.371004121
38,1482d5ded4f02f7241e972916be2bcd6,4.535588985,0.862132696,1.594627664,1.001433464,1.049194721,25.57443353,0.180573251,0.328138712,0.51151798,0.620027356,0.540312412,0.482199541,0.551888074,0.47809757,0.145307308,0.904295683,0.117611684,0.001116111,0.113558484,0.018592235,1.09061769,0.032143662,0.419831588,2.943795106,4.094319068,0.728507594,0.001509271,0.004048172,0.618816489,0.000715664,0.827776276,0.094629018,0.375536003
38,f222f4fac55ab6a56b6f4eec3a8d3b17,4.530184713,0.855246343,1.590169026,0.993954951,1.044955761,25.56158355,0.180007063,0.328837074,0.500841189,0.616223999,0.537966245,0.479328812,0.550581344,0.480896975,0.145054336,0.905194972,0.118022195,0.001106895,0.114742427,0.018670746,1.095609469,0.032135472,0.420646653,2.958653585,4.107992704,0.728031728,0.00148983,0.004224756,0.620877994,0.000718021,0.82442924,0.09459875,0.371050996
38,72577fea73a13e5ad8af93213d725e88,4.522105415,0.849430466,1.587897658,0.982701257,1.03695493,25.57296826,0.179818022,0.3227113,0.509267854,0.616475936,0.535552399,0.475843645,0.549601614,0.478912893,0.144208377,0.89585658,0.118063543,0.001076733,0.114382716,0.018634296,1.090187938,0.032211336,0.416742149,2.951938665,4.120257346,0.728220453,0.001489381,0.003992638,0.62466524,0.000718481,0.820963807,0.094664303,0.381809839
38,891ce425f84e86b790543eb1e1267457,4.535003872,0.845296072,1.59841452,0.993574353,1.028434028,25.54900708,0.179986972,0.31993344,0.501590414,0.61517317,0.533696805,0.475179122,0.548659306,0.480896235,0.143615016,0.898624553,0.117524279,0.001039087,0.11534351,0.01855532,1.095020631,0.032201549,0.420347549,2.944117656,4.130889346,0.728649928,0.001514981,0.003900436,0.621732839,0.000719465,0.821895356,0.094653891,0.390751728
38,839f64fb7531c1941dc8907a937f6655,4.539188227,0.852378957,1.586979238,1.004523649,1.021101116,25.60192631,0.180396613,0.32860344,0.512461725,0.616796735,0.533402126,0.473600555,0.549174057,0.482526012,0.144000177,0.903301261,0.118219043,0.001001853,0.114986366,0.018607263,1.092568964,0.032162921,0.423760717,2.958062574,4.1232293,0.72801491,0.001530344,0.003888357,0.624589358,0.000722072,0.824057321,0.094638823,0.387076389
38,a41efd9e83ff664df01a4505a2632f5e,4.541273743,0.845537623,1.595887885,0.996253382,1.017102598,25.71321578,0.179921789,0.325136305,0.513222041,0.61792442,0.530773332,0.470391771,0.550265798,0.482609382,0.144368131,0.896176425,0.117895292,0.001038822,0.116265845,0.018541954,1.087388961,0.032234195,0.423612734,2.941447867,4.113492543,0.728679184,0.001535928,0.003881663,0.622256996,0.00072153,0.824036096,0.094703434,0.392288274
38,a11cb7afb88746a9566aa655a8a92091,4.530975707,0.851075608,1.599401793,0.991395335,1.015883968,25.69584742,0.17995651,0.331482978,0.515722211,0.620763642,0.527480704,0.47021394,0.551372522,0.486565173,0.144302469,0.898249063,0.117986471,0.000994901,0.116966932,0.018507006,1.082890429,0.032152943,0.422459321,2.932875841,4.117399429,0.728403551,0.001533206,0.003850144,0.621335209,0.000718553,0.821387092,0.094665679,0.382096884
38,0c3213aeecc6b0ce3382e32d910dbae8,4.515272963,0.845087163,1.594142779,0.980799457,1.020128494,25.61289736,0.1798073,0.337402418,0.505508582,0.617032458,0.529727516,0.46702132,0.555310688,0.485151732,0.144032373,0.902988599,0.117303184,0.001018946,0.117447951,0.018502586,1.077155555,0.032170328,0.422022301,2.938482701,4.108927247,0.727411605,0.001507873,0.003909312,0.618652271,0.000715542,0.817968828,0.094530448,0.384032854
38,5e1d72583889b83a2b494322bf8591e5,4.508075104,0.850623331,1.581825854,0.971924554,1.02281371,25.69162512,0.179913197,0.332905186,0.500426937,0.617757274,0.530654087,0.464770168,0.555491712,0.48148852,0.144623061,0.904631622,0.117425003,0.001009809,0.117263095,0.018493173,1.080689393,0.032116707,0.424785358,2.919286349,4.09075698,0.727564314,0.001512279,0.003802087,0.618997803,0.000717136,0.816792696,0.094553818,0.377436455
38,e3164bf5a335b6666c14bed79b6fdc22,4.502116316,0.857905674,1.588043992,0.972975929,1.014855304,25.57385462,0.180124632,0.327892981,0.504345024,0.619005059,0.533783183,0.466121518,0.553421042,0.483060127,0.145486697,0.912584607,0.117361697,0.001015193,0.11719048,0.01850121,1.079098633,0.032042988,0.424235567,2.915611141,4.094535033,0.727699765,0.001520504,0.004016783,0.616751589,0.000715277,0.821385455,0.094471709,0.380128958
38,4da9cf0fb3023c9ccd59640a32920126,4.494956819,0.854993261,1.59365704,0.968971295,1.007025973,25.55752212,0.180672349,0.331924737,0.495354833,0.620092218,0.53615877,0.462684425,0.551164834,0.483746125,0.146322694,0.917960018,0.117451854,0.001040993,0.117399386,0.018431537,1.080388527,0.032038008,0.422284155,2.911844492,4.086138328,0.727570789,0.001512196,0.00424412,0.613107082,0.000716701,0.818618245,0.094394791,0.371866078
38,080ece68ec034adc1a871b93c749154e,4.492440174,0.860941668,1.588794703,0.963108625,1.013994323,25.62237302,0.181027345,0.331028426,0.49965995,0.618093986,0.539333135,0.46228898,0.549563785,0.483211812,0.145476641,0.915321508,0.117162183,0.001066312,0.117246218,0.018385091,1.073091236,0.032011988,0.424211415,2.898440756,4.07845634,0.727219792,0.001491152,0.00403425,0.613650978,0.000718201,0.815825337,0.094318818,0.369521301
38,50ddc573e1ad1d0efc8fe02c067e4399,4.501517342,0.865555879,1.585103251,0.971672866,1.008739955,25.6934829,0.180999982,0.333432105,0.501824962,0.621646984,0.53976311,0.458481812,0.54978949,0.484736432,0.145453694,0.912296956,0.117722038,0.001052222,0.116459799,0.018362492,1.068955114,0.031972234,0.42201494,2.887209929,4.075422217,0.727578662,0.001471781,0.004258494,0.61755882,0.000717498,0.817533529,0.094401682,0.364156966
38,195e655e41c032ae9265c558557aae93,4.493836981,0.873011243,1.575879252,0.964763052,1.003881214,25.80116759,0.181544365,0.341873695,0.50470727,0.624209093,0.542094496,0.455428526,0.54958205,0.486008936,0.146208427,0.91666434,0.118209668,0.001084248,0.115229898,0.01831155,1.073308107,0.031956792,0.420035354,2.875819261,4.083088426,0.72733042,0.001487361,0.004065519,0.614572089,0.000721075,0.823238626,0.09451144,0.36081017
38,cdc5d2f50a9f0a99cb334cfd6dfd7538,4.492951278,0.877965008,1.588301321,0.966257577,0.996136857,25.82970447,0.182131987,0.345813967,0.496261268,0.62484656,0.545190067,0.458362934,0.552106508,0.489184897,0.145906107,0.913286875,0.117620321,0.001109217,0.115900395,0.018252679,1.079823781,0.032009797,0.423296458,2.890418671,4.078631592,0.727017251,0.001492255,0.003854685,0.615117375,0.000723473,0.826512431,0.094646366,0.364721009
38,e523bee0fc32e05703f3b28c9a02ed1f,4.488018682,0.871915476,1.597186873,0.961217987,0.989083238,25.76533993,0.181733124,0.337138022,0.492788476,0.626162356,0.548509415,0.45971861,0.554029649,0.488117857,0.146495783,0.9105428,0.11714073,0.001128782,0.116306426,0.018330718,1.085773459,0.032066717,0.421216335,2.878687707,4.068740398,0.727463095,0.001483359,0.003801524,0.611933197,0.00072046,0.830640813,0.094760153,0.37617699
38,4542745c21b449bf11b8ef7c2163f864,4.487959874,0.879605054,1.597432317,0.953025495,0.991438849,25.74371134,0.18117604,0.332944719,0.503962941,0.629902965,0.550767724,0.45807611,0.557120991,0.487753744,0.147249049,0.906221077,0.11743306,0.001121723,0.117070604,0.018269613,1.080331508,0.032075091,0.421450584,2.860448079,4.07558882,0.727184515,0.001473642,0.004033659,0.613111079,0.000722433,0.825774471,0.094880232,0.365897382
38,46f9d4457876914d1df348784066008b,4.480697541,0.874772133,1.610305149,0.948221763,0.992899559,25.6921718,0.181141447,0.33229853,0.507472566,0.62877484,0.550531668,0.459105206,0.557650212,0.484459605,0.147020417,0.899482514,0.117426007,0.001162259,0.117971519,0.018321099,1.079861277,0.03213626,0.422374656,2.853522127,4.065510804,0.726435086,0.001480531,0.004250473,0.612261331,0.000725429,0.829141502,0.094821509,0.369266198
38,bf4b4b31c78d45696692cb3f01a12754,4.488207642,0.874279685,1.597420485,0.959479565,0.985675161,25.72682495,0.181023802,0.323298839,0.513039886,0.630120717,0.549903351,0.456070922,0.555705581,0.484014325,0.147759982,0.907827829,0.116950971,0.001188531,0.118315762,0.018269869,1.086433426,0.032155861,0.421851694,2.872018551,4.053898752,0.726046136,0.00146639,0.004282824,0.61514268,0.000728494,0.835115896,0.094770941,0.36224288
38,aa70e8959cdd688eed03943cf857b464,4.49236229,0.872837919,1.601568579,0.961215616,0.987681666,25.62169681,0.18114507,0.334302899,0.512456694,0.629819184,0.546898448,0.456386676,0.556268626,0.48630264,0.14705362,0.90489005,0.116833106,0.001167698,0.11725044,0.018185079,1.082229462,0.032133227,0.421065789,2.890716024,4.05352973,0.726393679,0.001455584,0.004292125,0.614902164,0.000727294,0.83653094,0.094682171,0.362461374
38,6cb736270dbdb08c62cc5a1dafcc5380,4.481191682,0.868327902,1.609651313,0.95247848,0.977027162,25.55516225,0.180788232,0.333823889,0.510200188,0.629178805,0.545687001,0.455472412,0.559901247,0.487975466,0.146376014,0.90091326,0.117279395,0.001121516,0.116128265,0.018136845,1.084206839,0.032210348,0.420419365,2.889737738,4.051650232,0.725691815,0.001462445,0.0040135,0.612393146,0.000731107,0.838950497,0.094785875,0.360529302
38,47da195345c55359f5a81c65964b6ccc,4.497047641,0.871981309,1.615376558,0.95113932,0.977829189,25.52345919,0.180263464,0.33382281,0.510928811,0.629901733,0.544594906,0.454661324,0.562427039,0.48873614,0.145968706,0.899593354,0.117546994,0.001169178,0.117186271,0.018116352,1.086638249,0.032154924,0.423701843,2.905851757,4.069143501,0.726233276,0.001470909,0.00401637,0.610548222,0.000734188,0.840174237,0.094736471,0.364780261
38,933c7eb7b7f7e60f7de4ab3b5c5b8ed1,4.503543685,0.87674948,1.62671094,0.953313169,0.969204486,25.58374373,0.180172241,0.331445874,0.506206346,0.626708049,0.546028976,0.457564594,0.558610762,0.485856056,0.146297369,0.892614836,0.117986092,0.001188027,0.115978081,0.018154701,1.08513926,0.032207309,0.420566183,2.889443099,4.051238821,0.7263922,0.001470829,0.004255657,0.609108103,0.00073395,0.839091042,0.094764557,0.374273139
38,379454c69e4763bcb2b1585a824e6986,4.510210252,0.872411526,1.630937743,0.949000098,0.965929565,25.56073371,0.18027394,0.337783174,0.514407991,0.628260354,0.547701362,0.455106674,0.562073015,0.488107986,0.145573538,0.901355894,0.118322172,0.001209133,0.115479286,0.018223215,1.088052276,0.032202428,0.420562914,2.885742339,4.040450919,0.725882191,0.001480723,0.004232187,0.61272657,0.000734872,0.83670556,0.094725693,0.376088848
38,851cf8186daffde4f3a4c457e39662b7,4.518864932,0.869428909,1.642132061,0.957149816,0.970894365,25.47104885,0.180622498,0.334518372,0.513498385,0.631407392,0.547766672,0.45734758,0.559043835,0.490515471,0.144803268,0.89201062,0.118185304,0.001176356,0.115267905,0.018161457,1.094558071,0.032188489,0.420860155,2.903370508,4.033270179,0.726159021,0.001462814,0.004071982,0.61022524,0.00073416,0.831860528,0.094741265,0.370173996
38,3696fe827b101b6c8244191df049e2a4,4.519871578,0.872136897,1.644406458,0.967487543,0.979530178,25.53030569,0.180128359,0.323457329,0.520725567,0.628727102,0.550498847,0.459163989,0.562936703,0.491242276,0.144191395,0.88788905,0.117734281,0.001216767,0.115772229,0.018102093,1.091099128,0.032114453,0.41756597,2.896583104,4.01825977,0.72595576,0.001463626,0.004123031,0.609492059,0.000736692,0.833388732,0.094880826,0.366794784
38,7a1daaf5bf5c92f32a98953b7d8ec886,4.511649496,0.865137224,1.638590979,0.970709727,0.974617148,25.44252204,0.17983613,0.328996132,0.531053379,0.629434773,0.548636666,0.460180408,0.559381949,0.48987674,0.143572468,0.896880066,0.117855142,0.001198094,0.116526185,0.018023833,1.094627697,0.032108084,0.420771433,2.913660817,4.001658507,0.725659094,0.001454931,0.004124567,0.607223159,0.000737064,0.835967313,0.094910656,0.37451817
38,6ef0a8ba2fe47a498a821fa5e642aeef,4.508354338,0.859744683,1.641145319,0.971913482,0.97146204,25.3354753,0.179834687,0.318907661,0.539972447,0.631506955,0.551360374,0.459439221,0.558135831,0.486401462,0.14383546,0.904720995,0.118534803,0.001174622,0.115570361,0.018014086,1.092861611,0.032027897,0.420537849,2.899987317,3.998254769,0.724882029,0.001474339,0.00393749,0.609093172,0.000739617,0.839361795,0.094865121,0.364814103
38,3959461d898c5fc1cd27b2d6390d9454,4.501361271,0.855304514,1.640016689,0.975486631,0.972916855,25.37065284,0.180018856,0.312560607,0.548725505,0.631024169,0.554673549,0.460426047,0.5607152,0.484146781,0.143411788,0.906300858,0.118062219,0.001151519,0.116748364,0.01806202,1.087300569,0.03202224,0.422082208,2.898533611,4.012803337,0.725715785,0.001460843,0.003783267,0.608345727,0.000735771,0.840304328,0.094964264,0.368346705
38,5b59700552e82f5ff5aab016e5b25a06,4.512049697,0.857171229,1.64947765,0.985156446,0.976288416,25.41190726,0.179882243,0.30133653,0.537189494,0.629128279,0.55600505,0.461757372,0.563204547,0.488015646,0.144316274,0.914929361,0.117644488,0.001149786,0.117218212,0.01803327,1.084722796,0.03196251,0.420548272,2.886106351,4.019765389,0.725696462,0.00144037,0.003804087,0.606771761,0.000735584,0.843147491,0.094888902,0.377992497
38,087da1f5aebb10f5d93b8b333a55491a,4.500728831,0.859682302,1.638799134,0.97417638,0.98193579,25.29796355,0.179679823,0.308372686,0.533886038,0.627637048,0.559115156,0.462227164,0.566618754,0.491211565,0.143906097,0.917728472,0.11741542,0.001183042,0.116530624,0.017976379,1.078863688,0.031954646,0.41940258,2.868766279,4.0084505,0.725121228,0.001440393,0.003600371,0.610465374,0.000738608,0.84290468,0.094785055,0.36981113
38,ff3bea45b6de6d7fdd09de0849867a96,4.498699878,0.859631587,1.643168956,0.97340692,0.970532088,25.1946783,0.179761714,0.311935418,0.531914614,0.630033326,0.56003413,0.464662576,0.563232726,0.490931991,0.144515846,0.924769447,0.116880248,0.001147894,0.11588629,0.017959957,1.081606267,0.031969691,0.416462888,2.857095769,4.018722517,0.724689034,0.001449222,0.003529106,0.612395125,0.00073515,0.841422135,0.094867366,0.359298465
38,40a9f5607241b5967fad90ad00e51926,4.509859535,0.866590601,1.631472531,0.978294413,0.960190126,25.0833249,0.179346325,0.306711464,0.52393599,0.626977,0.560857535,0.465493954,0.562829126,0.489872361,0.144571151,0.922639666,0.116875571,0.001193012,0.114568601,0.017996841,1.087691054,0.031983463,0.419924406,2.843940895,4.008421514,0.723871205,0.001446969,0.003429708,0.615024176,0.000734787,0.838992101,0.094933869,0.357005246
38,d04575527003588ec66291e93f993b0a,4.519446213,0.866049128,1.638342423,0.966947715,0.958914919,25.16472414,0.178805193,0.314931743,0.526743905,0.627403334,0.560553064,0.466533258,0.563706763,0.492357497,0.143980852,0.932199257,0.117171514,0.001148541,0.114934587,0.01792829,1.08182513,0.031968767,0.417069806,2.861654389,4.002826906,0.723858864,0.001429564,0.003453387,0.612678091,0.000732258,0.841022924,0.094768738,0.355368386
38,fdee108be39857b993c1faf2c8c9987c,4.530192688,0.869368306,1.645552609,0.956848132,0.970461712,25.18872876,0.178310085,0.322872143,0.536686061,0.628113304,0.56232781,0.464843031,0.559940523,0.49013503,0.144568611,0.941717738,0.117442494,0.001128877,0.115172607,0.017867976,1.080920648,0.031968191,0.417183419,2.873518582,3.996425892,0.724335706,0.001435136,0.003663271,0.614093672,0.000734991,0.842812965,0.094710741,0.361335011
38,c16092f09c993c7c60f7996947bd4802,4.536995097,0.873873482,1.642453371,0.964045693,0.958867716,25.21888022,0.178075513,0.330815768,0.52730132,0.629240551,0.565849821,0.467991241,0.562673106,0.486708798,0.143664773,0.943798169,0.117420964,0.001089152,0.114366861,0.017833646,1.073840965,0.031965507,0.421069732,2.874590953,3.995398846,0.724576911,0.001410487,0.003802339,0.616964699,0.00073613,0.847015862,0.094712674,0.369216683
38,5eb1676f60365c8ee47e1bf010e7ad9b,4.530883145,0.881587033,1.632310618,0.966378317,0.963772247,25.1545165,0.177941542,0.332499434,0.521742697,0.626390308,0.563389577,0.46500216,0.558689735,0.489161013,0.144449014,0.942483381,0.116903011,0.001121371,0.114812343,0.017815563,1.069177304,0.031891454,0.419163992,2.886354614,3.998443419,0.725133543,0.001423469,0.003672895,0.613201429,0.000739524,0.845740184,0.09466436,0.361915948
38,d8bbc9b38da8ff8509fea4652fe4f475,4.527548263,0.8814492,1.632356653,0.971022021,0.963087694,25.05081166,0.178085032,0.32263074,0.524440986,0.623868676,0.565790532,0.46119517,0.555845383,0.486736293,0.145203081,0.941437761,0.116613225,0.00111921,0.114512759,0.017825415,1.061986269,0.031952179,0.41862495,2.895312619,4.004741149,0.724618657,0.001418246,0.003681723,0.609376717,0.000742316,0.84797047,0.094507084,0.371067622
38,923b64ecfa373530aa8f789841a2d6f8,4.522137111,0.880817498,1.643157008,0.963802622,0.968005389,25.0378652,0.178673663,0.313227182,0.51676544,0.624626431,0.568986018,0.458479827,0.55320108,0.487400487,0.144459249,0.935578736,0.116306873,0.001142734,0.113597913,0.017868802,1.056513429,0.032009882,0.415410015,2.910906388,4.018656571,0.723950012,0.001414122,0.003925062,0.60542117,0.000742826,0.847932853,0.094470824,0.376555076
38,cad6e0486812a37518a2175763423ca2,4.508494164,0.887800756,1.651424799,0.974004086,0.959023611,24.92080389,0.178489478,0.323338051,0.518210745,0.627264789,0.569775269,0.461904029,0.549595279,0.490988925,0.144882736,0.940261306,0.115689771,0.001140974,0.113895788,0.017943661,1.050943254,0.031966982,0.416038062,2.926544338,4.020999784,0.724701616,0.001404386,0.003860276,0.606856125,0.000739396,0.847156581,0.094366499,0.381356281
38,59971f74cf6811d43f10d664a61328f2,4.517562124,0.884650727,1.64342186,0.963002443,0.964945654,24.98570277,0.178237416,0.319418207,0.519455856,0.626562616,0.567594943,0.463251385,0.545868255,0.49098914,0.144115081,0.939222394,0.11573421,0.001153882,0.115108951,0.01787979,1.04726175,0.03188843,0.413262293,2.912078354,4.038325254,0.723769214,0.001405431,0.003580723,0.61083376,0.000740249,0.852147315,0.094485708,0.380321311
38,54b8d5d6dc5ec6ef4df855ea1af3c8c3,4.503142102,0.884234316,1.632618567,0.965165089,0.972611143,24.90573578,0.177789467,0.318911745,0.530124275,0.626557467,0.56752312,0.462841255,0.548288976,0.493332888,0.143536683,0.943390064,0.115309308,0.001151319,0.113942201,0.01785051,1.047062299,0.031831198,0.411990442,2.911333563,4.043361886,0.722933784,0.001414864,0.003542626,0.610674023,0.000736967,0.849976496,0.094456725,0.369047339
